#source_audio	start	end	text	speaker	src_json
data\raw_audio\XavqlfDnS9I.wav	1247.039	1253.84	có tu sửa, không có tùng tu thì cũng có nguy cơ là sụp đổ làm phế tích. Bởi vì	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1253.84	1257.4	do đó là nếu như mà khi quý vị tới đây thì quý vị hạn chế chúng ta đừng có nên	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1257.4	1261.88	bước vào ở trong này. Lúc này Huế Review muốn quay chi tiết cho quý vị xem chứ	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1261.88	1267.08	còn đôi lúc mà quý vị bước vào trong này nó tọa một cái là coi như là cũng khổ	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1267.08	1270.919	lắm đó thưa quý vị. Đấy các cái hòa tiết trên đầu quyết đầu	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1270.919	1276.159	hồi dường như là nó không còn rõ hình thù nhưng mà Huy Review đảm bảo chắc	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1276.159	1282.159	chắn nó sẽ quy tụ rõ bốn con tử linh đó là quy tụ đủ bốn con tử linh đó là long	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1282.159	1286.039	lân quy phụng thôi quý vị như quý vị thấy ở trên kia là có một con lưng rồi	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1286.039	1292.24	đấy thì ở đây là có thể là con rồng hoặc là có thể là con phượng	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1292.24	1296.88	bởi vì rồng ở đây là bốn cột rồi đấy và cái mái đình này đây cái mái đình thủy	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1296.88	1302.08	tạ này nó sẽ quy tụ tự linh và rõ ràng thì đây là một cái kiến trúc kiểu phong	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1302.08	1309.799	kiến nhà Nguyễn đây. Và cũng giới thiệu luôn quý vị đó là ông	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1309.799	1314.24	Ngô Đình Cửng là con thứ tám của ông Ngô Đình Khả. Ông Ngô Đình Khả trước kia	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1314.24	1319.52	cũng là một quan thượng thư của triều Nguyễn. Chính vì vậy mà cũng có một phần	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1319.52	1325.559	nào đó ảnh hưởng đến các cái à tư tưởng của phong kiến.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1325.559	1329.88	Và được biết thì ông Cẩn cũng là một người rất là bảo thủ không biết là như	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1329.88	1334.24	thế nào đó thì sau này thì ông lại có một cái	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1334.24	1338.799	à biệt danh là bảo chỗ miền Trung. Thì nếu như quý vị nào biết thì quý vị cũng	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1338.799	1342.44	có thể comment phía dưới video giúp Huế Review. Nhưng mà ở đây này chúng ta thấy	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1342.44	1347.159	các cái đường đi lên đây, các cái bậc cấp đi lên ngay cả bậc cấp đi lên cũng	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1347.159	1351.08	có được trang trí rất là đẹp luôn quý vị. Màu sắc rất là sặc sở được trang trí	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1351.08	1356.12	bằng thủy tinh màu. Đấy những cái loại thủy tinh mà trước kia là chỉ có vua	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1356.12	1362.32	chúa mới dùng được. Nhưng mà ông Cửng cũng chơi một cách rất là xa hoa. Đấy,	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1362.32	1367.2	chơi những cái thủy tinh như thế này luôn rất là đẹp. Cái như vậy thì cái hồ	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1367.2	1371.96	thủy tạ này ấy thì quý vị thấy là thuyết thiết kế theo cái kiểu kiến trúc à phong	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1371.96	1378.159	kiến. Còn đây chính là cái biệt thự mà gọi là biệt thự hai tầng. một cái biệt	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1378.159	1383.559	thự mà người quý vị bà con thường gọi là biệt thự bỏ hoang. Đây quý vị, bây giờ	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1383.559	1387.799	chúng ta sẽ vào để khám phá xem thử nội thất bên trong nó như thế nào, nó có cái	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1387.799	1393.159	gì nó đặc biệt hay không. Nhưng mà ở đây là Huế Review phát hiện	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1393.159	1399.52	thấy là có dấu tích của chăn nuôi bò, trau bò.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1399.52	1405.039	Ở đây cũng có một cái hầm. Wow! Một cái hầm này thấy có cá đồng đầy	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1405.039	1408.64	thô quý vị. Thì không biết cái hầm này là lúc trước có cái tác dụng gì hay	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1408.64	1412.44	không. Vào đây cảm thấy rất là rung rung rợn	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1412.44	1416.279	luôn. Nổi da gà luôn quý vị. Rất là lạnh luôn.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1416.279	1419.48	À này được trứng dụng để hiện tại là được trứng dụng để nuôi trâu bò. Đây quý	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1419.48	1423.52	vị này. Đó các cái công trình thì bây giờ các	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1423.52	1427.6	cái a vôi vữa bây giờ nó cũng đã xuống cấp	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1427.6	1435.6	rồi. Đây quý vị thấy nó bể nước bể rồi. Thì như khu vực bên trong này thì được	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1435.6	1440.88	dọn dẹp sạch sẽ để mà thả bò thả trâu. Chính vì vậy mà cũng không có cái gì bên	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1440.88	1447.08	trong cả quý vị. Nhưng mà chúng ta nhìn bên ngoài thì rõ ràng là những cái viên	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1447.08	1452.48	thủy tinh màu được thiết kế. rất là đẹp. Đây bây giờ vẫn còn lại những cái dấu	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1452.48	1459.6	tích của các cái thủy tinh màu đây quý vị. Wow! Rồi bên ngoài thì các cái đá	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1459.6	1467.48	được xây dựng rất là ngăn nắp đấy và xếp rất là đẹp. Đây. Wow!	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1467.48	1473.0	Nếu như mà bây giờ thật sự mà cái công trình này được trùng tu thì cũng được	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1473.0	1478.919	xem là cho rất là đẹp. Đây quý vị. Đây ở đây Huy R phát hiện có một cái cái	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1478.919	1481.919	hầm đây. Một cái hầm này.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1485.48	1491.96	Cái hầm này chắc trước kia thì cũng à được à dùng để mà núp bom đạn hay sao	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1491.96	1495.039	chứ. Theo quý vị thì quý vị có ngả nghĩ có	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1495.039	1499.36	nghĩ như vậy hay không? Bởi vì Huủ Review nhận thấy thì cái cái	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1499.36	1504.44	hầm này là dường như có cái đường đi vào đấy. Có cái đường có cái lỗ chui vô đây.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1504.44	1509.0	Đây có một cái cái lỗ để chui vô đây quý vị này.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1509.0	1513.039	Đấy nhưng mà quý vị thấy thì đứt nó lắp lên rồi do đó là nó che lên rất là	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1513.039	1516.799	nhiều. Còn lại mà thực sự mà nói là nếu như cái hầm này trước kia thì chắc cũng	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1516.799	1523.039	rất là cao. Đây thì chắc có vẻ là nơi trú ẩn hay là có cái ý đồ gì đó để ẩn	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1523.039	1526.039	ấp. Rồi bây giờ chúng ta sẽ lên cái lầu thứ	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1528.799	1532.44	hai để xem như thế nào. Quý vị thấy là cái cốt đứt ở đây nó cũng	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1534.96	1541.2	rất là cao này. Và trên kia thì bà con cũng trưng dụng để mà trồng keo trạm.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1541.2	1548.2	Đây ở ngoài kia Huế Raia phát hiện thấy có một cái cái miếu gì đó thôi quý vị.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1548.2	1551.84	Lát nữa Huế Review sẽ ra xem thử như thế nào.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1551.84	1555.72	Cái đó dì như là một cái miếu. Rồi bây giờ chúng ta đi lên cái là tầng	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1561.88	1568.919	thứ hai. Wow. Ở đây dường như là cũng có một cái	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1568.919	1573.679	hầm à. À cái c này nó thông nó thông qua với	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1573.679	1579.88	cái hầm kia thôi quý vị. Như vậy là cái này nó ở trên và cái hầm ở dưới.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1579.88	1582.72	Thì không biết là cái cái mục đích là như thế nào thì quý vị nào biết thì có	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1582.72	1586.84	thể giải thích dưới video giúp cho Huế review được không? Để cho Huế review và	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1586.84	1591.0	mọi người cũng biết là không biết là cái cái này là để làm cái gì đây. Bởi vì Huế	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1591.0	1596.799	Review cũng không phải là người am hiểu về kiến trúc nhưng mà có những	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1596.799	1601.44	cái phát hiện này thì quý Huế Review cũng muốn quay cho quý vị xem.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1601.44	1610.76	Ở đây quý vị thấy các cái cột keo này này. Đó, các cái keo này nó được thiết	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1610.76	1615.399	kế theo dạng phong kiến. Đây quý vị nhìn rất là đẹp luôn.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1615.399	1618.36	Wow! Một cái công trình, một cái di tích rất	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1618.36	1624.799	là chi là tuyệt vời nhưng mà hiện tại là đị bị bị bỏ hoang phế.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1624.799	1629.32	Đây Huế Đ vi phát hiện có một cái kim cái mền.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1629.32	1633.52	Như vậy là buổi tối dường như cũng có người tới đây ở thôi quý vị.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1633.52	1637.44	Như vậy là buổi tối cũng có người tới đây ngủ này.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1637.44	1645.159	Đây rõ ràng thì cái chỗ này mà dùng để ẩn thân thì cũng rất là tuyệt đây. Wow.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1645.159	1651.36	Chúng ta sẽ đi một vòng xem như thế nào. À bên này mà cũng có một cái cái hầm	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1651.36	1657.84	đây. À như vậy là hai cái hầm thông nhau. Lúc nãy thì Huế Review cũng à phát	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1657.84	1661.08	hiện bên kia là có cái hầm. Bên này cũng có cái hầm đây quý vị. Nhưng mà bên này	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1661.08	1667.72	có nước còn bên kia lại không có nước. Đấy thì cái cái cái cái	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1667.72	1671.919	chúng ta làm sao để giải thích được đây? Wow.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1671.919	1679.64	Đây như quý vị thấy thì à các cái hòa tiết trang trí đ bây giờ nó	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1679.64	1683.88	cũng bị bom trọc rồi. Nhưng mà nhìn cái hòa tiết cũng khá là	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1683.88	1691.88	tinh xảo đây. Rất chi là tinh xảo. Nhìn như sau kia thì cũng có một cái	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1691.88	1695.519	đường đi ra. À nhưng mà quý vị thấy là nhìn cái các	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1695.519	1699.919	cái bờ quyết đầu hồi đây. Các cái bờ quyết và cái đầu hồi thì như quý vị thấy	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1699.919	1706.76	là bên này con rồng bên này cũng phượng. Đấy rồng và phượng hoàng. Con rồng đây	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1706.76	1711.08	quý vị này. Con phường hoàng đây này. Nhưng mà nó bị bay đầu hết rồi. Thực sự	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1711.08	1718.44	mà nói là nó bị bể rồi. Rất là uổng luôn. Nhìn cái trang trí rất là đẹp. Đấy	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1718.44	1721.48	như quý vị thấy là cái mặt bên này là cái bình phong à không phải là bình	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1721.48	1727.6	phong mà cái mặt trước á. Đây cũng được trang trí hòa tiết rất là	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1727.6	1733.799	rất là tinh xảo nhưng mà lại dường như là lại bị	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1733.799	1738.519	hủy hoại bởi thời gian rồi. Rất là tiếc, rất chi là đáng tiếc thô quý vị. Đây quá	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1738.519	1744.559	đẹp luôn. Đây ở sau này có một cái công trình gì	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1744.559	1751.96	đây? Chúng ta đi lui sau xem. Đây như có một cái chỗ thoạt nước này.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1751.96	1754.24	Wow. Đây trong này nhìn như là các cái nội	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1759.32	1766.48	thất bên trong là như là bị dọn dẹp hết rồi. Không còn cái gì trong kìa.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1766.48	1771.799	Ồ sau này như là có một cái hầm gì đây rồi quý vị này. Một cái công trình phụ	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1771.799	1777.48	gì đây. Đây có mô mạ đây quý vị.	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1777.48	1781.32	W rất là lạnh người luôn quý vị ơi. Như	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XavqlfDnS9I.wav	1781.32	1786.32	đây có mộ hay sao hay là cái dễm nước đó?	@HUE	data\processed_transcripts\XavqlfDnS9I.json
data\raw_audio\XQRcF9k1pjg.wav	2.84	8.679	Đường vô sử Huế quanh quanh non xanh nước biết như tranh họa đồ. Thương em	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	8.679	13.88	anh cũng muốn vô sợ trông nhà hồ sợ phá tam gian.	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	13.88	17.4	À vâng mến chào quý vị đã quay lại với Huế Review.	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	17.4	23.32	À quý vị và các bạn thân mến à như câu thơ lúc nãy Huế Review đã đọc	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	23.32	30.16	thì chắc quý vị cũng đã biết được Huế Review đang ở ở khu vực nào. Và hôm nay	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	30.16	35.04	thì Huế Review không phải giới thiệu cho quý vị về cái phá tam gian.	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	35.04	39.36	Tuy nhiên thì những cái con đường mà Huế Review hôm nay đi ngang thì nó cũng liên	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	39.36	47.239	quan tới cái đầm phá này. Và hiện tại thì Huế Review đang ở khu vực xã Vân An	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	47.239	53.16	đây quý vị. Xã Vân An thì thuộc huyện Phú Vang, tỉnh Thừ Thiên Huế. Và đây là	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	53.16	58.12	những cái con đường có lẽ nó sộc với một số quý vị khán giả trên kênh Huế	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	58.12	63.68	Review. Và hôm nay thì Huế Review sẽ dẫn quý vị	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	63.68	70.52	à đi từ Vinh An Vinh Thanh và ngược dòng Tam Giang chúng ta vượt qua cầu Trường	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	70.52	79.84	Hà. Sau đó chúng ta sẽ qua thị trấn Phú Đa để cho quý vị có một cái nhìn à	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	79.84	86.04	tổng quát về cái cầu Trường Hà là một cái chiếc cầu mà bắt ngang qua đầm Thủy	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	86.04	91.079	Tú. Và đầm Thủy Tú thì như quý vị đã biết thì nó thuộc hệ thống đầm phá Tam	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	91.079	97.439	Giang cầu hai. À nó bắt qua hai xã đó là xã	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	97.439	104.799	Vinh Thanh và xã Vinh Phú. Thưa quý vị thì như quý vị đã biết thì Vinh An là	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	104.799	111.0	nổi tiếng với cái thành phố Lăng tức là cái thành phố mà ở đó có những cái ngôi	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	111.0	115.84	lăng mộ được xây dựng bằng tiền tỷ chứ không phải là bằng tiền triệu thôi quý	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	115.84	122.159	vị. Bởi vì ở đây thì có rất nhiều	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	122.159	128.28	kiều bào sống ở nước ngoài và họ gửi tiền về để xây dựng những cái ngôi lăng	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	128.28	135.48	mộ à cho tổ tiên cũng như là cho mình sau này. Và như quý vị đã thấy thì đường	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	135.48	141.959	xá ở cái khu vực này bây giờ nó cũng đã thay đổi hơn trước kia rất là nhiều.	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	141.959	150.599	À đường xã thì được bê tông hóa và rẫy nhựa nhìn có vẻ rất là đẹp thôi quý vị.	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	150.599	157.36	Ngày xưa thì ở đây chỉ là những vùng cát trắng và bây giờ thì nó đã thay đổi và	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	157.36	161.959	được xây dựng rất rất là nhiều các cái công trình nhà ở cũng như là các cái	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	161.959	170.159	công trình về à cửa hàng vân vân và đời sống của bà con thì ở đây cũng	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	170.159	175.36	rất chi là phát triển so với trước kia. Như quý vị đã biết thì phá Tam Giang là	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	177.64	183.08	một cái phá nằm trong hệ đầm phá Tam Giang cầu 2 và diện tích của phá Tam	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	183.08	189.08	Giang tới 52 km² và nó trải dài từ cửa sông Ô Lâu đến cửa	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	189.08	194.599	sông Hương thuộc hai huyện Phòng Điện Quảng Điện tỉnh Thừ Thên Huế và nó kéo	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	194.599	201.4	về tới xã Vân Hiền đến cửa Tư Hiền của huyện Phú Lộc	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	201.4	203.72	và phá Tâm Giang được xem như là một [âm nhạc]	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	203.72	210.4	phá lớn của Việt Nam và nó chiếm khoảng 11% diện tích đầm phá à ven bờ của cả	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	210.4	215.519	nước. Và đây chính là cái con đường ven phá Tâ	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	215.519	220.2	Giang thôi quý vị. Và chúng ta chỉ có duy nhất một cái con đường này nằm ở	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	220.2	225.519	phía bên này mà thôi. Chúng ta đi ven phá thì hiện tại Huế Review đang đi lại	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	225.519	231.599	ngược chiều à so với Phá Tâm Giang và chúng ta sẽ ngược lên xã Vinh Thanh	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	231.599	236.48	huyện Phú Vàng. Sau đó thì chúng ta sẽ qua cầu Trường Hà. Thưa quý vị,	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	236.48	244.36	ở đây quý vị cũng có thể thấy là cái khu vực này à nhà cửa của bà con thì cũng à	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
data\raw_audio\XQRcF9k1pjg.wav	244.36	248.76	nhiều dần rồi quý vị. Trước kia thì ở đây chỉ là những vùng đất cát trắng	@HUE	data\processed_transcripts\XQRcF9k1pjg.json
